gsv_panorama_id,sv_image_x,sv_image_y,label_type_id,photagrapher_heading,heading,is_researcher
I7I5RRXjnYlXReWIbfkYrA,9257,-224,7,273.8532409668,272.6071472168,f
8Avmmxm-pOOXl0oV9tz5Gg,10499,-328,7,273.2397460938,272.875,f
8Avmmxm-pOOXl0oV9tz5Gg,9241,-235,7,273.2397460938,255.8214263916,f
JoFGKO1Lh3V5szwm4NUmtg,10474,-461,7,271.7735290527,263.1428527832,f
JoFGKO1Lh3V5szwm4NUmtg,8152,-552,7,271.7735290527,227.25,f
V_qAisFXwa4TpWNFfx0Wbg,6594,-743,7,270.9291992188,177.6071472168,f
V_qAisFXwa4TpWNFfx0Wbg,9145,-292,7,270.9291992188,262.1607055664,f
V_qAisFXwa4TpWNFfx0Wbg,10424,-398,7,270.9291992188,269.2142944336,f
V_qAisFXwa4TpWNFfx0Wbg,2445,-793,7,270.9291992188,58.7678565979,f
tpTrjF4BTUTfHX0_c2UqBA,4003,-521,4,223.5606994629,108,f
tpTrjF4BTUTfHX0_c2UqBA,12600,-1345,7,223.5606994629,344.9642944336,f
Va8S1QM8pgL67LvOeS-Erg,7974,-1078,1,281.8169250488,209.375,f
Va8S1QM8pgL67LvOeS-Erg,4898,-614,1,281.8169250488,130.0625,f
Va8S1QM8pgL67LvOeS-Erg,12406,-727,1,281.8169250488,1.4375,f
l1R9uezImKX7x1bz5M5Xtw,2648,-1278,5,188.9743499756,79.4375,f
l1R9uezImKX7x1bz5M5Xtw,7774,-352,7,188.9743499756,214.25,f
l1R9uezImKX7x1bz5M5Xtw,7736,-508,1,188.9743499756,208.578125,f
l1R9uezImKX7x1bz5M5Xtw,6022,-451,5,188.9743499756,162.453125,f
eiTa3_WcSXXgKmMLFgjDAQ,5432,-434,4,195.6176147461,151.296875,f
eiTa3_WcSXXgKmMLFgjDAQ,6383,-378,7,195.6176147461,178.109375,f
tpTrjF4BTUTfHX0_c2UqBA,6559,-502,7,223.5606994629,179.78125,f
tpTrjF4BTUTfHX0_c2UqBA,9858,-950,7,223.5606994629,272.3705444336,f
lYc_qh6-_sacQzbeCRuAxw,7159,-755,7,263.5235900879,197.6383972168,f
lYc_qh6-_sacQzbeCRuAxw,8851,-560,7,263.5235900879,247.1026763916,f
lYc_qh6-_sacQzbeCRuAxw,12276,-1200,7,263.5235900879,333.53125,f
lYc_qh6-_sacQzbeCRuAxw,10708,-521,7,263.5235900879,290.6741027832,f
2lPe8ALRNyQIMJGzrync2Q,6513,-936,7,269.0399169922,176.1205291748,f
2lPe8ALRNyQIMJGzrync2Q,4579,-441,7,269.0399169922,121.4776763916,f
2lPe8ALRNyQIMJGzrync2Q,2274,-539,7,269.0399169922,54.6919631958,f
2lPe8ALRNyQIMJGzrync2Q,2650,-394,3,269.0399169922,54.6919631958,f
2lPe8ALRNyQIMJGzrync2Q,13230,-1056,7,269.0399169922,0.6741071343,f
2lPe8ALRNyQIMJGzrync2Q,10713,-660,3,269.0399169922,297.1919555664,f
2lPe8ALRNyQIMJGzrync2Q,8936,-703,3,269.0399169922,238.3526763916,f
Ga3GO55n83NreSyR3el9OQ,9672,-445,7,299.4049987793,267.4598083496,f
Ga3GO55n83NreSyR3el9OQ,12585,-1060,1,299.4049987793,344.8705444336,f
hldWrF9ILi-v7sJP69avzQ,950,-740,7,89.7810897827,20.227678299,f
h6Z0SkQP907xTudGWGZW4w,3799,-228,7,91.6539459229,89.6919631958,f
Ia6zTXBKbyhF_8p-i-UVvA,92,-296,7,80.8086395264,7.90625,f
f8t3MiS5M4_Y687TNhhESw,6409,-327,7,0.060984984,192.3705291748,f
KyTI0-n4WEUYROVo7_wmnA,6427,-836,7,267.9440612793,177.1026763916,f
KyTI0-n4WEUYROVo7_wmnA,11767,-959,7,267.9440612793,300.40625,f
634-Aj18g_IrmRkAwrE14Q,7564,-489,3,182.4456176758,215.4955291748,f
hldWrF9ILi-v7sJP69avzQ,286,-788,1,89.7810897827,8.352678299,f
Aic7c1Rg0eauuNNEw66o7Q,8073,-666,7,359.6571044922,219.78125,f
KyTI0-n4WEUYROVo7_wmnA,8484,-753,7,267.9440612793,216.5669708252,f
KyTI0-n4WEUYROVo7_wmnA,9196,-443,7,267.9440612793,254.6026763916,f
Ga3GO55n83NreSyR3el9OQ,1041,-1231,7,299.4049987793,19.6919651031,f
q-c9U9DKkNq_ZK3L0imnGA,2315,-511,7,140.10105896,60.0491065979,f
A12mmLOZwnll2B6u---D2g,2638,-309,7,84.8730545044,49.5133934021,f
ybXTDvmAY6IIbwt3PViOcw,3757,-334,7,90.7694015503,90.40625,f
ybXTDvmAY6IIbwt3PViOcw,2629,-288,7,90.7694015503,69.8705368042,f
Aic7c1Rg0eauuNNEw66o7Q,6384,-245,7,359.6571044922,187.0133972168,f
Ga3GO55n83NreSyR3el9OQ,1757,-1478,3,299.4049987793,46.7455368042,f
Ga3GO55n83NreSyR3el9OQ,8562,-349,7,299.4049987793,240.1383972168,f
634-Aj18g_IrmRkAwrE14Q,8512,-833,7,182.4456176758,215.4955291748,f
hldWrF9ILi-v7sJP69avzQ,9624,-376,7,89.7810897827,263.7991027832,f
q-c9U9DKkNq_ZK3L0imnGA,12321,-848,1,140.10105896,334.8705444336,f
9__wueJgFuwgIcpuC1w7Ng,5583,-710,7,90.9909439087,135.2276763916,f
9__wueJgFuwgIcpuC1w7Ng,3882,-249,7,90.9909439087,98.0848236084,f
h6Z0SkQP907xTudGWGZW4w,2787,-242,7,91.6539459229,69.5133895874,f
Jr9IIeFrzZGXmvlbkpV-Lw,305,-354,7,359.3988037109,0.4955357015,f
Jr9IIeFrzZGXmvlbkpV-Lw,11623,-539,7,359.3988037109,321.2098083496,f
1Fkt9UUmCfmoCUsx0VPhNA,7372,-363,7,359.6019897461,187.0133972168,f
f8t3MiS5M4_Y687TNhhESw,7334,-221,7,0.060984984,192.3705291748,f
Ga3GO55n83NreSyR3el9OQ,5832,-598,7,299.4049987793,163.6205291748,f
Ga3GO55n83NreSyR3el9OQ,11049,-425,3,299.4049987793,305.3169555664,f
hldWrF9ILi-v7sJP69avzQ,2994,-102,7,89.7810897827,85.8526763916,f
hldWrF9ILi-v7sJP69avzQ,10336,-267,7,89.7810897827,263.7991027832,f
Aic7c1Rg0eauuNNEw66o7Q,2867,-917,7,359.6571044922,76.4776763916,f
Ga3GO55n83NreSyR3el9OQ,6953,-646,1,299.4049987793,185.1383972168,f
hldWrF9ILi-v7sJP69avzQ,2631,-273,7,89.7810897827,62.3705368042,f
1Fkt9UUmCfmoCUsx0VPhNA,6292,-367,7,359.6019897461,170.0491027832,f
Aic7c1Rg0eauuNNEw66o7Q,7124,-203,7,359.6571044922,187.0133972168,f
Aic7c1Rg0eauuNNEw66o7Q,11145,-865,7,359.6571044922,308.8883972168,f
Aic7c1Rg0eauuNNEw66o7Q,4325,-629,7,359.6571044922,99.0669631958,f
bIjWAj1JSyNPsQ4GvLGz3w,10069,-362,7,0.1908471733,261.2098083496,f
bIjWAj1JSyNPsQ4GvLGz3w,9337,-276,7,0.1908471733,261.2098083496,f
0fOai4w87JTYhyR13ARomg,7336,-298,7,359.9669799805,183.6205291748,f
0fOai4w87JTYhyR13ARomg,6078,-396,7,359.9669799805,165.3169708252,f
dPG0LGCjDQNNpcFIuTkElg,8213,-504,7,0.1632112265,217.4598236084,f
HA8jidGMXrp9R39cvzW93w,6014,-573,7,0.5840685964,167.4598236084,f
xoRxcArYo6C3Gjdlf3V_MA,5373,-552,7,359.1354675293,140.6741027832,f
xoRxcArYo6C3Gjdlf3V_MA,8225,-494,1,359.1354675293,226.1205291748,f
xoRxcArYo6C3Gjdlf3V_MA,10656,-693,1,359.1354675293,272.7276916504,f
uqccLecLel9L63uzLQPLkg,5832,-322,1,358.3177185059,159.78125,f
uqccLecLel9L63uzLQPLkg,7981,-394,2,358.3177185059,216.7455291748,f
uqccLecLel9L63uzLQPLkg,3524,-171,3,358.3177185059,104.3348236084,f
uqccLecLel9L63uzLQPLkg,3762,-1053,1,358.3177185059,86.5669631958,f
SFORWBcnqNWe8n6S5bakBQ,8523,-459,3,358.5369262695,220.2276763916,f
3xI2VjMpsIaSFFWPZqNPhg,5206,-569,7,359.9286499023,138.7991027832,f
3xI2VjMpsIaSFFWPZqNPhg,8906,-417,7,359.9286499023,241.2991027832,f
tv_N7D_JHcCAMod6IwZkuQ,4131,-842,7,0.2773589492,117.90625,f
tv_N7D_JHcCAMod6IwZkuQ,10930,-403,3,0.2773589492,293.3526916504,f
tv_N7D_JHcCAMod6IwZkuQ,8213,-247,3,0.2773589492,214.78125,f
PWTTGgLvhnHdfj7HsZddXQ,5600,-546,7,359.2315368652,157.1919708252,f
c_xhKbHuZcwpi8axE2wreg,5530,-573,7,358.5473022461,129.0669708252,f
pQ_M7q_-f-27axMJ2-iqFg,5776,-396,7,359.3130493164,148.53125,f
XgS2e9eAIwfCOa7_rRS_eg,5442,-551,7,0.0165163204,139.3348236084,f
XgS2e9eAIwfCOa7_rRS_eg,9083,-332,3,0.0165163204,247.5491027832,f
celEGfjFbOu6flusKIS7GA,8393,-522,1,1.0631912947,221.03125,f
celEGfjFbOu6flusKIS7GA,10806,-519,4,1.0631912947,288.1741027832,f
celEGfjFbOu6flusKIS7GA,757,-475,7,1.0631912947,19.602678299,f
celEGfjFbOu6flusKIS7GA,4934,-826,7,1.0631912947,132.28125,f
celEGfjFbOu6flusKIS7GA,5462,-528,1,1.0631912947,153.8883972168,f
41O1BEef6ZFszm5VRt7dhg,4553,-574,4,10.1319007874,130.6741027832,f
41O1BEef6ZFszm5VRt7dhg,4553,-574,4,10.1319007874,130.6741027832,f
41O1BEef6ZFszm5VRt7dhg,4553,-574,4,10.1319007874,130.6741027832,f
41O1BEef6ZFszm5VRt7dhg,5925,-182,4,10.1319007874,152.8169708252,f
41O1BEef6ZFszm5VRt7dhg,6908,-358,1,10.1319007874,182.1026763916,f
41O1BEef6ZFszm5VRt7dhg,2153,-365,4,10.1319007874,67.0133895874,f
jZRhBuX5AQe3MnsiGHk1lw,9526,-394,4,319.615234375,259.8727722168,f
jZRhBuX5AQe3MnsiGHk1lw,11351,-251,3,319.615234375,312.6540222168,f
jZRhBuX5AQe3MnsiGHk1lw,166,-648,1,319.615234375,5.0602679253,f
jZRhBuX5AQe3MnsiGHk1lw,1332,-305,5,319.615234375,34.9196434021,f
2MiXyah2t60qHE8PuNABkA,1705,-966,3,266.6458129883,44.6227684021,f
Zif02m4fJ31EqYuXch8n1A,10387,-514,1,266.8872680664,273.0915222168,f
Zif02m4fJ31EqYuXch8n1A,8697,-498,1,266.8872680664,229.8727722168,f
Zif02m4fJ31EqYuXch8n1A,7726,-544,4,266.8872680664,218.7633972168,f
OojR4Z4qCOFnn0myXwlmyg,8071,-498,1,276.8340148926,219.5602722168,f
OojR4Z4qCOFnn0myXwlmyg,8015,-343,3,276.8340148926,219.5602722168,f
Mbz-hQuJzy_Q_L_rd0sQow,5603,-455,1,282.073059082,152.5290222168,f
ZTupi90RAZ_9IvPeEcZabA,12200,-296,3,309.0967407227,333.2790222168,f
pWYyRD7ENazsFnOcczY-Og,12068,-195,4,317.0433349609,325.3571472168,f
pWYyRD7ENazsFnOcczY-Og,11774,-64,4,317.0433349609,323.4821472168,f
CrVGWhX9oaHXtgAR0F_TZQ,7142,-671,4,316.1457214355,194.0736541748,f
GIXa6S0HL8We-ykcnzZSqg,4875,-528,7,27.5579242706,139.1071472168,f
NdBKZW6fbUgYixiTdfMbtw,6505,-302,7,44.6393814087,174.875,f
NdBKZW6fbUgYixiTdfMbtw,2455,-160,7,44.6393814087,72.1071395874,f
s4bOcP5CqXTgi1bPZBwpyw,7614,-581,1,198.4675750732,200.5,f
Y8G5OLiF2_dcVSihCP8WRw,5841,-473,7,1.337089777,165.5535736084,f
pcfXRDNLQ1LoGfdFfQs9Aw,10927,-891,7,0.756681025,279.125,f
UYoHgRON8wfsfGwvLY37KQ,6236,-283,7,0.8220792413,172.9642791748,f
UYoHgRON8wfsfGwvLY37KQ,3534,-317,7,0.8220792413,96,f
xj9Bj16qIrKS8Vd8xUBnvw,7437,-421,7,1.9421664476,184.0357208252,f
pWYyRD7ENazsFnOcczY-Og,9124,-654,4,317.0433349609,247.7321472168,f
JXBfViJTtYWDXwvhllDwSg,8835,-139,7,314.3413391113,239.7165222168,f
JXBfViJTtYWDXwvhllDwSg,8626,-405,7,314.3413391113,235.9196472168,f
48hTLiapbRN1LUMeqL_Pmw,11306,-486,7,276.477142334,292.1986694336,f
GIXa6S0HL8We-ykcnzZSqg,5865,-642,2,27.5579242706,148.5714263916,f
UTHxHO2Ai0q_yb3jRExxew,9754,-137,3,84.2677001953,264.1964416504,f
yIL7oLj9BOA-8BHL2n4ZuQ,3336,-352,2,197.5020599365,78.6607131958,f
pIST3GYp5fqLtk0a8rTxiQ,10385,-902,2,151.8603057861,304.1964416504,f
s4bOcP5CqXTgi1bPZBwpyw,5642,-615,1,198.4675750732,163.7142791748,f
JXBfViJTtYWDXwvhllDwSg,10238,-444,1,314.3413391113,270.7008972168,f
hXtfLeTmoHQtVstPSOnouQ,9375,-281,7,282.2680053711,270.5915222168,f
GIXa6S0HL8We-ykcnzZSqg,3058,-230,7,27.5579242706,85.7142868042,f
GIXa6S0HL8We-ykcnzZSqg,1610,-484,7,27.5579242706,36.3392868042,f
FIu_gKm83gp4R84QWcmCZA,12676,-570,4,89.5465774536,334.1964416504,f
uxKTAhBlhz8uG8XVw7ZFCQ,2874,-627,1,179.0250091553,60.4464302063,f
--O5riLudAJfGJ5Omzd6RA,2706,-565,3,179.4826202393,66.6964263916,f
--O5riLudAJfGJ5Omzd6RA,2211,-428,7,179.4826202393,66.6964263916,f
NdBKZW6fbUgYixiTdfMbtw,4425,-897,7,44.6393814087,119.7857131958,f
yLtm4lwHEq2evcxuA4ludQ,1869,-1416,2,322.9829711914,55.625,f
E7hqKrIbhFFiZIX3tvUPwA,12146,-841,7,359.9762573242,322.7678527832,f
E7hqKrIbhFFiZIX3tvUPwA,11791,-846,3,359.9762573242,322.9464416504,f
pcfXRDNLQ1LoGfdFfQs9Aw,8621,-344,7,0.756681025,230.6428527832,f
UYoHgRON8wfsfGwvLY37KQ,2496,-367,7,0.8220792413,72.7857131958,f
JXBfViJTtYWDXwvhllDwSg,9573,-334,7,314.3413391113,259.8727722168,f
JXBfViJTtYWDXwvhllDwSg,2242,-1085,4,314.3413391113,55.9486618042,f
48hTLiapbRN1LUMeqL_Pmw,10459,-117,7,276.477142334,292.1986694336,f
FIu_gKm83gp4R84QWcmCZA,11058,-254,7,89.5465774536,305.9821472168,f
79fTtM1Oy62gEDSFrH4jlg,11151,-526,7,152.3549194336,296.875,f
79fTtM1Oy62gEDSFrH4jlg,8538,-571,7,152.3549194336,225.2678527832,f
U9RFPwKhCj3UCq8CUDa8-w,536,-313,7,316.0228881836,0,f
FSaL16JQZKb7ds7M43og2g,7459,-232,7,0.5284301043,186,f
FSaL16JQZKb7ds7M43og2g,8728,-511,7,0.5284301043,226.5357208252,f
UYoHgRON8wfsfGwvLY37KQ,7422,-360,7,0.8220792413,206.5357208252,f
UYoHgRON8wfsfGwvLY37KQ,690,-384,7,0.8220792413,10.0178575516,f
JXBfViJTtYWDXwvhllDwSg,7568,-699,3,314.3413391113,201.4196472168,f
jSFK5tiaJWwJndhIyO7fuw,8746,-609,1,287.8809814453,250.1450958252,f
hXtfLeTmoHQtVstPSOnouQ,10724,-266,7,282.2680053711,270.5915222168,f
48hTLiapbRN1LUMeqL_Pmw,8453,-508,7,276.477142334,218.2700958252,f
pIST3GYp5fqLtk0a8rTxiQ,11941,-264,2,151.8603057861,304.1964416504,f
NdBKZW6fbUgYixiTdfMbtw,8,-591,1,44.6393814087,7.7321429253,f
xj9Bj16qIrKS8Vd8xUBnvw,6080,-419,7,1.9421664476,184.0357208252,f
GATKjXNvbqk-HyLIGdSc5w,12179,-281,3,131.0545654297,335.4129333496,f
jSFK5tiaJWwJndhIyO7fuw,11412,-447,7,287.8809814453,301.8415222168,f
48hTLiapbRN1LUMeqL_Pmw,9591,-131,7,276.477142334,258.2700805664,f
GIXa6S0HL8We-ykcnzZSqg,384,-228,7,27.5579242706,3.8392856121,f
GIXa6S0HL8We-ykcnzZSqg,13023,-194,7,27.5579242706,343.8392944336,f
GIXa6S0HL8We-ykcnzZSqg,10361,-841,1,27.5579242706,275.5357055664,f
GIXa6S0HL8We-ykcnzZSqg,10246,-271,3,27.5579242706,275.0892944336,f
GIXa6S0HL8We-ykcnzZSqg,10087,-183,3,27.5579242706,275.0892944336,f
GIXa6S0HL8We-ykcnzZSqg,8160,-413,3,27.5579242706,221.5178527832,f
UTHxHO2Ai0q_yb3jRExxew,9499,-243,3,84.2677001953,264.1964416504,f
nvaoxy2ILikK3vz4-SAAmQ,7517,-604,1,153.7507019043,193.9285736084,f
nvaoxy2ILikK3vz4-SAAmQ,1112,-789,3,153.7507019043,20.3571434021,f
uxKTAhBlhz8uG8XVw7ZFCQ,1588,-480,1,179.0250091553,60.4464302063,f
NdBKZW6fbUgYixiTdfMbtw,6491,-1465,1,44.6393814087,177.0178527832,f
ag512GO2EW0g1mrlYcW9Kg,568,-360,7,0.8257132173,8.2142858505,f
pcfXRDNLQ1LoGfdFfQs9Aw,9312,-569,7,0.756681025,238.2321472168,f
UYoHgRON8wfsfGwvLY37KQ,4369,-937,7,0.8220792413,120.2857131958,f
xj9Bj16qIrKS8Vd8xUBnvw,5473,-1178,4,1.9421664476,158.3214263916,f
xj9Bj16qIrKS8Vd8xUBnvw,587,-503,4,1.9421664476,23.678571701,f
xj9Bj16qIrKS8Vd8xUBnvw,1357,-1129,7,1.9421664476,47.6964302063,f
nOvWch6yFC2lATAPQdx5Yw,6233,-380,7,359.7116088867,172.9642791748,f
nOvWch6yFC2lATAPQdx5Yw,4014,-1206,7,359.7116088867,106.9821395874,f
nOvWch6yFC2lATAPQdx5Yw,4367,-1362,4,359.7116088867,106.9821395874,f
NhGYLhuqC3nDKXnxh6ZwWQ,8537,-786,2,0.2569896579,218.9464263916,f
NhGYLhuqC3nDKXnxh6ZwWQ,9307,-537,7,0.2569896579,253.0535736084,f
NhGYLhuqC3nDKXnxh6ZwWQ,11996,-607,7,0.2569896579,301.8035583496,f
NhGYLhuqC3nDKXnxh6ZwWQ,11172,-480,7,0.2569896579,301.8035583496,f
NhGYLhuqC3nDKXnxh6ZwWQ,7332,-330,7,0.2569896579,191.0892791748,f
NhGYLhuqC3nDKXnxh6ZwWQ,6102,-303,7,0.2569896579,152.1607208252,f
ovh5Z2fSzv4hCxO7Ll66hw,3796,-177,7,262.6063842773,108.0535736084,f
ovh5Z2fSzv4hCxO7Ll66hw,5625,-245,4,262.6063842773,138.2321472168,f
NW5B710SCa0WJ6ir6-HnSw,5661,-715,3,273.7294921875,146.9821472168,f
6_dWatGDNeekQDEuUEBVsA,8285,-473,3,236.282623291,221.8928527832,f
OJCnsfyXCROBnGCrVBMbLw,11634,-554,1,89.2364425659,317.9464416504,f
OJCnsfyXCROBnGCrVBMbLw,9567,-244,7,89.2364425659,252.5892791748,f
OJCnsfyXCROBnGCrVBMbLw,3935,-544,7,89.2364425659,102.7678604126,f
OJCnsfyXCROBnGCrVBMbLw,1541,-728,1,89.2364425659,39.0178565979,f
O7lSTjY3LsQeq6HlmZ_HPQ,701,-272,3,180.7384185791,13.571428299,f
O7lSTjY3LsQeq6HlmZ_HPQ,399,-151,3,180.7384185791,13.571428299,f
GlT7JUV3z217rlFbFjcSSQ,2544,-504,3,252.3403778076,74.1964263916,f
5ChWaAvpxewqLDgfOrgYgg,10459,-627,1,0.1297763288,290,f
5ChWaAvpxewqLDgfOrgYgg,8151,-456,1,0.1297763288,223.4821472168,f
jXsbRf9SKXublnvysWWh6g,6348,-296,5,0.0126903038,189.0178527832,f
Ipiow_T07MVWq7t5fdwR6g,6283,-341,3,359.774017334,183.1785736084,f
Ipiow_T07MVWq7t5fdwR6g,8039,-446,3,359.774017334,214.0714263916,f
ipv5a6EqYnxRcOgJKi1nEQ,5339,-941,3,0.5107287765,159.9642791748,f
FAVRu5AXlT1gIkfL7F3JJg,6214,-353,3,359.8896484375,187.4642791748,f
FAVRu5AXlT1gIkfL7F3JJg,8988,-597,3,359.8896484375,231.8392791748,f
05r_fRzmnselBRDKss4nzg,6083,-744,5,359.3955993652,185.4107208252,f
05r_fRzmnselBRDKss4nzg,9826,-762,1,359.3955993652,275.7678527832,f
91NxToKN8KqycoVqncOsqw,7425,-210,7,359.3643188477,216.4821472168,f
91NxToKN8KqycoVqncOsqw,9386,-151,7,359.3643188477,250.4107208252,f
654H0rZYBNQsbVbt_7vAdA,9423,-334,7,90.4445343018,266.6607055664,f
_hc9fQuwwwKYW_ihE_QyMQ,2457,-440,1,88.7866516113,70.9464263916,f
_hc9fQuwwwKYW_ihE_QyMQ,738,-856,1,88.7866516113,23.0892848969,f
ODvrNAnhG4RBAfdSzQMrVw,1674,-873,1,250.5466308594,39.9642868042,f
Vj5FR4yFgii7tCT_ngZrfQ,6702,-627,1,224.4554901123,164.3571472168,f
XJpWTT3WfQDBlnCjaxPJYA,7292,-376,7,88.6790008545,193.5357208252,f
cqP-vEV8pn1cVPFJGd-ebw,4047,-432,3,88.6310958862,110.4107131958,f
cqP-vEV8pn1cVPFJGd-ebw,1230,-583,3,88.6310958862,43.625,f
Qo-QvLkBzlSvkfVteNrYcw,933,-742,2,88.8974990845,27.2857151031,f
jyHGVEGYQXjMp9evWBx9Aw,1492,-565,3,89.3505859375,51.5714302063,f
oagtqAV01nr-XKmTKL5r5w,11771,-712,5,91.4035644531,316.2142944336,f
8kCxF2Mc8VjnsvdsyI40Ig,9226,-293,7,87.7980880737,271.3035583496,f
C2d5KPUIR-8H3_rXb2OB-A,11478,-359,3,90.3483963013,306.6607055664,f
6uzrA3z7K4tU0fvEJEE0LQ,9357,-263,7,265.0589904785,264.5178527832,f
tPjI0zXMcUsPr2dwR4BQmA,9527,-229,7,269.1348876953,267.4642944336,f
Vj5FR4yFgii7tCT_ngZrfQ,4782,-366,1,224.4554901123,129.1785736084,f
vS8dfC0RbTX-BL5ZUGdV_w,6420,-171,7,89.7036972046,160.1607208252,f
vS8dfC0RbTX-BL5ZUGdV_w,6894,-149,7,89.7036972046,188.375,f
XJpWTT3WfQDBlnCjaxPJYA,8661,-481,4,88.6790008545,227.375,f
OU60k863KWMtg2CfaedASg,4202,-440,3,89.697227478,113.2678604126,f
sAhSbweKHA59CBpURGg95g,718,-618,7,88.651184082,5.8571429253,f
jyHGVEGYQXjMp9evWBx9Aw,4325,-518,3,89.3505859375,98.8928604126,f
jyHGVEGYQXjMp9evWBx9Aw,2192,-357,7,89.3505859375,62.375,f
T8mGPCpGvaWsy5QjQZMCrg,134,-598,7,91.0123291016,353.4464416504,f
IbFweEqiZUvhKAYAE1m0Gg,4060,-476,3,91.6676712036,114.875,f
4jT7u7qL5nWE6tYUQobBww,11858,-730,3,6.9543194771,317.6428527832,f
bhXIXVDrPCn7W1NVVKSMuA,12261,-469,7,1.1122413874,327.6428527832,f
BIhiNc4tQz5AITrvYtK_IA,12389,-312,3,12.0914621353,332.7321472168,f
BIhiNc4tQz5AITrvYtK_IA,5350,-179,5,12.0914621353,134.875,f
gY2HMu0ScUO9EOu7hCLU1g,2977,-356,7,178.3712615967,95.2321395874,f
Ay06AShhoAr302Vqhc9MJg,9156,-411,7,91.6989135742,253.8035736084,f
ODvrNAnhG4RBAfdSzQMrVw,8449,-369,7,250.5466308594,220.2321472168,f
Vj5FR4yFgii7tCT_ngZrfQ,5539,-191,7,224.4554901123,152.9285736084,f
XJpWTT3WfQDBlnCjaxPJYA,8600,-794,2,88.6790008545,227.375,f
OU60k863KWMtg2CfaedASg,1222,-477,7,89.697227478,35.6785697937,f
ss3NBezEFpphwlsiAzfr5Q,1261,-621,3,89.753036499,37.1071434021,f
u_4zVc_VWQ8K_Uy6X7luGA,2264,-326,7,89.7359390259,69.4285736084,f
cqP-vEV8pn1cVPFJGd-ebw,384,-636,7,88.6310958862,21.2142848969,f
cqP-vEV8pn1cVPFJGd-ebw,1493,-588,3,88.6310958862,43.625,f
Qo-QvLkBzlSvkfVteNrYcw,2090,-444,2,88.8974990845,50.6785697937,f
9Q62-d6D-9YHMCW6pMrxDA,1492,-521,3,90.9942169189,46.3035697937,f
UTHxHO2Ai0q_yb3jRExxew,1269,-693,1,84.2677001953,36.4821434021,f
ODvrNAnhG4RBAfdSzQMrVw,2757,-292,1,250.5466308594,74.4285736084,f
XJpWTT3WfQDBlnCjaxPJYA,7490,-828,1,88.6790008545,206.6607208252,f
XJpWTT3WfQDBlnCjaxPJYA,4765,-778,1,88.6790008545,133.9821472168,f
OU60k863KWMtg2CfaedASg,373,-638,4,89.697227478,35.6785697937,f
ss3NBezEFpphwlsiAzfr5Q,1714,-426,7,89.753036499,47.1071434021,f
k1vKN0owjVlIL6fhdrOp1w,994,-618,7,89.974861145,23.803571701,f
W7fxYnEJix7UtFY2FL-Z3Q,1539,-510,7,90.1552124023,51.8392868042,f
u_4zVc_VWQ8K_Uy6X7luGA,3464,-516,5,89.7359390259,85.5892868042,f
u_4zVc_VWQ8K_Uy6X7luGA,837,-571,7,89.7359390259,26.8392848969,f
cqP-vEV8pn1cVPFJGd-ebw,6204,-905,3,88.6310958862,148.9821472168,f
sAhSbweKHA59CBpURGg95g,13228,-618,3,88.651184082,5.8571429253,f
jyHGVEGYQXjMp9evWBx9Aw,1931,-473,3,89.3505859375,51.5714302063,f
T8mGPCpGvaWsy5QjQZMCrg,1846,-861,5,91.0123291016,37.6428565979,f
T8mGPCpGvaWsy5QjQZMCrg,2181,-351,7,91.0123291016,61.8392868042,f
oagtqAV01nr-XKmTKL5r5w,4859,-761,3,91.4035644531,113.9821395874,f
IbFweEqiZUvhKAYAE1m0Gg,626,-547,3,91.6676712036,18.3571434021,f
9Q62-d6D-9YHMCW6pMrxDA,545,-579,7,90.9942169189,32.375,f
9Q62-d6D-9YHMCW6pMrxDA,1194,-542,4,90.9942169189,46.3035697937,f
z3SoykjY_aO2hj1xTgKcQA,4151,-483,3,86.9644165039,103.7142868042,f
ZFDMQlbzXwshjNidwwy9pA,12104,-566,7,357.9049072266,336.75,f
ZFDMQlbzXwshjNidwwy9pA,9917,-977,7,357.9049072266,283.8928527832,f
ZFDMQlbzXwshjNidwwy9pA,767,-567,7,357.9049072266,11.125,f
4jT7u7qL5nWE6tYUQobBww,9750,-1400,3,6.9543194771,267.0178527832,f
rrLh0PsPrUFY6i9zscTTQw,11214,-882,7,0.82173419,308.9821472168,f
bhXIXVDrPCn7W1NVVKSMuA,1200,-554,2,1.1122413874,30.678571701,f
BIhiNc4tQz5AITrvYtK_IA,11731,-390,7,12.0914621353,319.9642944336,f
MDEIhJn2M__VcrBl9r-yJQ,11021,-404,1,270.9651489258,297.1339416504,f
MDEIhJn2M__VcrBl9r-yJQ,8873,-597,1,270.9651489258,236.8660736084,f
mjN6gw9JG_u94Ei6TMFIZg,9806,-706,4,9.0847787857,260.4375,f
mjN6gw9JG_u94Ei6TMFIZg,11576,-684,4,9.0847787857,315.6160583496,f
6rJrIM_Pq84NAb1YtfDSOQ,10382,-839,4,9.5454158783,290.6071472168,f
LzEk9e2spLqf3KBC49jdXg,1534,-671,3,5.71519804,19,f
8ot6xBrtMxHTGXYnuWTuYw,11478,-742,4,357.4278259277,328.75,f
eqWkMe2yd4s7JEpxuWWSIQ,1929,-1022,3,358.4912109375,17.125,f
eqWkMe2yd4s7JEpxuWWSIQ,11112,-841,4,358.4912109375,323.6875,f
eqdIToilMarS-5P7CtJU6g,1148,-676,3,359.9468688965,21.625,f
