gsv_panorama_id,sv_image_x,sv_image_y,label_type_id,photagrapher_heading,heading,is_researcher
x0cjoNB3-uYRmW-RkOB6Cw,4246,-904,1,181.1367797852,115.6785736084,f
v-3mcjuEh-UvHpcMV8wTZA,2503,-570,1,178.0870819092,71.2410736084,f
v-3mcjuEh-UvHpcMV8wTZA,10745,-554,1,178.0870819092,277.8482055664,f
v-3mcjuEh-UvHpcMV8wTZA,8243,-372,1,178.0870819092,223.1160736084,f
v-3mcjuEh-UvHpcMV8wTZA,7498,-423,1,178.0870819092,194.3660736084,f
v-3mcjuEh-UvHpcMV8wTZA,5747,-337,1,178.0870819092,157.2232208252,f
v-3mcjuEh-UvHpcMV8wTZA,5126,-363,1,178.0870819092,157.2232208252,f
C_VI7Urkz6UMbfog3Eo5vA,1718,-397,1,179.2910003662,37.7857131958,f
C_VI7Urkz6UMbfog3Eo5vA,1431,-367,2,179.2910003662,37.7857131958,f
C_VI7Urkz6UMbfog3Eo5vA,3954,-335,2,179.2910003662,111.8928604126,f
C_VI7Urkz6UMbfog3Eo5vA,4354,-393,1,179.2910003662,111.8928604126,f
C_VI7Urkz6UMbfog3Eo5vA,4474,-248,3,179.2910003662,111.8928604126,f
C_VI7Urkz6UMbfog3Eo5vA,8323,-626,2,179.2910003662,237.6964263916,f
C_VI7Urkz6UMbfog3Eo5vA,8858,-625,1,179.2910003662,237.6964263916,f
C_VI7Urkz6UMbfog3Eo5vA,11456,-463,2,179.2910003662,309.125,f
C_VI7Urkz6UMbfog3Eo5vA,11844,-501,1,179.2910003662,309.125,f
22eSqmXh8urszibqJkvoPg,879,-197,1,179.2968292236,4.7745537758,f
iSI2XsgW14PcQGsJpCqBqw,11398,-672,2,179.7287445068,307.8102722168,f
iSI2XsgW14PcQGsJpCqBqw,11654,-469,1,179.7287445068,307.8102722168,f
iSI2XsgW14PcQGsJpCqBqw,11983,-179,7,179.7287445068,329.2388305664,f
iSI2XsgW14PcQGsJpCqBqw,12603,-201,1,179.7287445068,329.2388305664,f
Vyy9fUxkiJSxcJElurKAHA,1150,-380,1,88.5671768188,19.2053565979,t
Vyy9fUxkiJSxcJElurKAHA,4527,-549,1,88.5671768188,116.0200881958,t
Vyy9fUxkiJSxcJElurKAHA,5864,-498,1,88.5671768188,165.2366027832,t
Vyy9fUxkiJSxcJElurKAHA,7513,-542,1,88.5671768188,199.9709777832,t
-8MJ6lbwwx0JSFY0NhXXYQ,1153,-714,1,348.0852355957,24.4508934021,t
xv_HS_Q-YPWBBDxi4UI1Kw,7393,-868,1,347.6722106934,204.125,t
xv_HS_Q-YPWBBDxi4UI1Kw,3616,-556,4,347.6722106934,99.1607131958,t
H__cSTPL3vwTZxaqRk8Rjg,2749,-518,4,347.2065124512,78.203125,t
CPSqT7H0cQ1PpUs3PRt0kQ,2407,-629,4,347.6674194336,58.2276802063,t
q5fCC1bQp9rWAqsK2INudg,2202,-511,4,347.6725158691,60.8013381958,t
anIS02XmyukEotcpAwEHDQ,2712,-517,4,348.1318359375,77.5758895874,t
9Ix3kQsLG9Jiebfr8jHcNw,1527,-385,4,347.8092041016,44.9977684021,t
9Ix3kQsLG9Jiebfr8jHcNw,3654,-548,4,347.8092041016,94.5915145874,t
7pAKLNVqnYe2fza3JQHArQ,1670,-442,4,348.0112609863,38.6227684021,t
agxdwoZN6DoQo4FzgpNENA,1733,-467,1,348.2788085938,45.6986618042,t
S5yCoESMKls_iaNsCbT9kw,2102,-504,4,348.3453979492,50.4352684021,t
agxdwoZN6DoQo4FzgpNENA,3675,-492,1,348.2788085938,109.6272354126,t
agxdwoZN6DoQo4FzgpNENA,11100,-451,1,348.2788085938,285.6696472168,t
agxdwoZN6DoQo4FzgpNENA,295,-389,1,348.2788085938,0.8482142687,t
agxdwoZN6DoQo4FzgpNENA,12280,-418,1,348.2788085938,334.5982055664,t
agxdwoZN6DoQo4FzgpNENA,9005,-573,1,348.2788085938,256.2946472168,t
yfHlZtI49FOPmIouR0BBKQ,13182,-477,1,37.1094589233,13.5,t
yfHlZtI49FOPmIouR0BBKQ,5849,-564,1,37.1094589233,146.8125,t
yfHlZtI49FOPmIouR0BBKQ,3182,-544,1,37.1094589233,81.0089263916,t
FtVutmNrUKipYvd8o9vcaw,2915,-385,3,37.3708305359,85.0022354126,t
7ujsI1IaeN3Z-zrg4HUQHw,5447,-513,4,37.4905929565,148.46875,t
_HyIkEBqKhagZeQJ1NO17w,4506,-482,4,37.3843421936,121.75,t
_qJ3EVMeORd6NuQeb2yDCg,13207,-935,1,219.0828857422,2.9352679253,t
_qJ3EVMeORd6NuQeb2yDCg,3503,-646,1,219.0828857422,86.953125,t
lO6AMvS9-cBy5JuBM4SMEw,3486,-351,4,218.2282562256,92.1272354126,t
mukPZ-bau9UuVoY6IaLpDA,5223,-465,4,218.4590301514,146.3616027832,t
tHaeiW4iQaaeTM4gFFqLKw,2223,-207,3,37.0444564819,61.5625,t
wLqtOvq4KZVoLhbwJc-nQg,4991,-514,4,36.9602851868,139.65625,t
wLqtOvq4KZVoLhbwJc-nQg,5469,-498,4,36.9602851868,139.65625,t
SzUNzkpyoigCgXD0knFj7Q,5288,-518,4,36.9864883423,137.171875,t
SzUNzkpyoigCgXD0knFj7Q,4751,-539,4,36.9864883423,137.171875,t
fVFuNAzqNmIHqy4oQ03p6w,4860,-532,4,37.0473976135,137.6875,t
xjFbY9o7maOIw6WWqGPb3g,4835,-561,4,36.9877204895,126.90625,t
mHv9y7Xu5K3QmqG7Lqz2xg,5126,-497,4,37.7576065063,133.796875,t
T4qW76s-3MCGQfsXJ0G7AA,2201,-179,3,37.544921875,53.734375,t
vcGWlkP-lNLD08uqjpbHeA,2490,-531,1,37.3658981323,73.796875,t
vcGWlkP-lNLD08uqjpbHeA,12980,-484,1,37.3658981323,349.5625,t
xpZ2jSxOwSAYpXehsVX4EQ,5102,-537,4,37.6451339722,131.734375,t
brmET-k8-7Wc7c6EpWEc1w,4967,-528,4,32.8443489075,127.1875,t
bddiBALUyj6NRhXGsEQcJw,2492,-653,1,29.0032310486,67.65625,t
bddiBALUyj6NRhXGsEQcJw,12587,-494,1,29.0032310486,344.640625,t
EGjOEPbmBgQ1rEtbn1zR_w,2175,-233,4,28.8982887268,57.953125,t
egs0boHfzPW0LGszSF5jQw,4260,-538,4,29.0639572144,114.859375,t
_toUcMzlCS0kj9I1bTe1Ew,4871,-685,1,208.1081542969,131.40625,t
_toUcMzlCS0kj9I1bTe1Ew,9658,-1296,1,208.1081542969,266.2276916504,t
4E8vBT2ldZh2LcJo-LcAlg,4280,-453,4,208.62159729,111.9151763916,t
kXBwpQwSaSH3F7fF2oZFcQ,5138,-529,4,49.3082122803,135.2522277832,t
6chqaEJxkjf-TZt9J0pAng,2947,-458,1,52.6034164429,80.6897354126,t
6chqaEJxkjf-TZt9J0pAng,711,-367,1,52.6034164429,25.5625,t
6chqaEJxkjf-TZt9J0pAng,5386,-495,4,52.6034164429,148.7723236084,t
u0sLvrwa6G15VhTaZBGzGA,3893,-390,4,52.655872345,103.1160736084,t
gtZURGpFLF06wq2toy_gBg,3533,-318,3,52.7314491272,93.9285736084,t
4CjBXVT4iCCWfww_hb5Lhw,5267,-490,4,53.5800209045,149.1473236084,t
jDTq2BDJPpkz_-6i-k__cA,3373,-460,1,62.0120544434,86.1941986084,t
dBThEy4NAUekmhMfPRK0DQ,162,-426,1,63.1807594299,9.600446701,t
3NCbFOAsTaiCFw19YXDO9A,7317,-393,4,69.7252044678,198.8816986084,t
Et9Zm3Esp8JS9UByHyDGww,9946,-432,4,148.5098724365,269.9575805664,t
Et9Zm3Esp8JS9UByHyDGww,9073,-507,4,148.5098724365,240.9419708252,t
7wNqOVKuDt4h6sFedMXJKg,8254,-482,4,160.1220550537,214.8573150635,t
uj5JioLmsHq0HYFYdc2RDA,8912,-661,4,161.6576690674,228.4287414551,t
uj5JioLmsHq0HYFYdc2RDA,8476,-620,1,161.6576690674,216.8215942383,t
Vpv8nU0VhkZ2EzOref_OIQ,8409,-644,1,161.9842529297,221.3840942383,t
Vpv8nU0VhkZ2EzOref_OIQ,2809,-557,1,161.9842529297,79.5983810425,t
b_oAXeqgQXNskG-vg5PiVQ,5133,-190,3,145.6758728027,132.8035736084,t
b_oAXeqgQXNskG-vg5PiVQ,1845,-796,2,145.6758728027,46.5535697937,t
b_oAXeqgQXNskG-vg5PiVQ,11030,-285,1,145.6758728027,307.9375,t
b_oAXeqgQXNskG-vg5PiVQ,11176,-255,3,145.6758728027,307.9375,t
b_oAXeqgQXNskG-vg5PiVQ,11605,-275,1,145.6758728027,316.28125,t
b_oAXeqgQXNskG-vg5PiVQ,12969,-261,1,145.6758728027,348.671875,t
2BcncBnwUvviwVbBqMVaVQ,6991,-554,2,239.9894714355,198.203125,t
xscW1Uom1Upky-QGqHrwhw,699,-880,1,140.6083831787,21.6674098969,t
cWkEELkuM3T425NJSEiYIw,7667,-526,1,203.001373291,198.9285736084,t
b_oAXeqgQXNskG-vg5PiVQ,11607,-248,3,145.6758728027,316.28125,t
vBRjYSo2WAiZh0hTbiK3wQ,5804,-1366,1,240.034866333,169.515625,t
vBRjYSo2WAiZh0hTbiK3wQ,7608,-390,2,240.034866333,200.640625,t
2BcncBnwUvviwVbBqMVaVQ,4956,-703,2,239.9894714355,144.578125,t
2BcncBnwUvviwVbBqMVaVQ,7982,-542,1,239.9894714355,198.203125,t
xscW1Uom1Upky-QGqHrwhw,3782,-456,3,140.6083831787,110.7299118042,t
4Czt4q0BsHpIvLTRccKRuQ,3444,-274,1,147.6811676025,124,t
4Czt4q0BsHpIvLTRccKRuQ,9342,-645,1,147.6811676025,267.8125,t
23DMSvp74A0XwLTNhFx5cg,10494,-714,3,236.5703430176,266.3125,t
b_oAXeqgQXNskG-vg5PiVQ,57,-265,2,145.6758728027,2.828125,t
2BcncBnwUvviwVbBqMVaVQ,10292,-286,1,239.9894714355,283.078125,t
2BcncBnwUvviwVbBqMVaVQ,12928,-369,1,239.9894714355,344.0602722168,t
2BcncBnwUvviwVbBqMVaVQ,3584,-863,1,239.9894714355,91.0245513916,t
2BcncBnwUvviwVbBqMVaVQ,282,-392,2,239.9894714355,2.5424106121,t
xscW1Uom1Upky-QGqHrwhw,10622,-1279,1,140.6083831787,271.9799194336,t
DpXwPZS48Y2F_bSP59f5MA,5960,-132,2,142.8726654053,157.3236541748,t
4Czt4q0BsHpIvLTRccKRuQ,7080,-439,1,147.6811676025,190,t
4Czt4q0BsHpIvLTRccKRuQ,3835,-305,1,147.6811676025,124,t
4Czt4q0BsHpIvLTRccKRuQ,1715,-301,1,147.6811676025,40.75,t
4Czt4q0BsHpIvLTRccKRuQ,1028,-393,1,147.6811676025,37.375,t
4Czt4q0BsHpIvLTRccKRuQ,934,-300,3,147.6811676025,37.375,t
4Czt4q0BsHpIvLTRccKRuQ,1231,-325,3,147.6811676025,37.375,t
4Czt4q0BsHpIvLTRccKRuQ,9507,-417,3,147.6811676025,260.125,t
4Czt4q0BsHpIvLTRccKRuQ,10755,-443,3,147.6811676025,260.125,t
cWkEELkuM3T425NJSEiYIw,711,-271,3,203.001373291,12.2321424484,t
cWkEELkuM3T425NJSEiYIw,780,-443,1,203.001373291,12.2321424484,t
cWkEELkuM3T425NJSEiYIw,10395,-410,1,203.001373291,273.3035583496,t
cWkEELkuM3T425NJSEiYIw,9522,-390,2,203.001373291,249.2857208252,t
2BcncBnwUvviwVbBqMVaVQ,10967,-313,1,239.9894714355,288.3459777832,t
MdrWtcqInOYOyuDsLSCtQg,13211,-387,3,141.6162719727,7.4174108505,t
xscW1Uom1Upky-QGqHrwhw,7557,-872,3,140.6083831787,192.1049041748,t
4Czt4q0BsHpIvLTRccKRuQ,6407,-420,1,147.6811676025,190,t
4Czt4q0BsHpIvLTRccKRuQ,10139,-807,1,147.6811676025,267.8125,t
cWkEELkuM3T425NJSEiYIw,3632,-534,1,203.001373291,90.625,t
cWkEELkuM3T425NJSEiYIw,8178,-446,2,203.001373291,218.8392791748,t
stxXyCKAbd73DmkM2vsIHA,9718,-443,1,50.3866081238,262,f
stxXyCKAbd73DmkM2vsIHA,8191,-365,1,50.3866081238,207.25,f
stxXyCKAbd73DmkM2vsIHA,7755,-332,2,50.3866081238,207.25,f
stxXyCKAbd73DmkM2vsIHA,9688,-414,1,50.3866081238,262,f
stxXyCKAbd73DmkM2vsIHA,9706,-397,1,50.3866081238,262,f
stxXyCKAbd73DmkM2vsIHA,8182,-355,1,50.3866081238,207.625,f
stxXyCKAbd73DmkM2vsIHA,8182,-355,1,50.3866081238,207.625,f
stxXyCKAbd73DmkM2vsIHA,7793,-376,2,50.3866081238,207.625,f
stxXyCKAbd73DmkM2vsIHA,3832,-919,1,50.3866081238,104.75,f
stxXyCKAbd73DmkM2vsIHA,4968,-849,1,50.3866081238,104.75,f
stxXyCKAbd73DmkM2vsIHA,2751,-535,7,50.3866081238,104.75,f
stxXyCKAbd73DmkM2vsIHA,759,-800,1,50.3866081238,15.6875,f
rmiHQyvoRbz9ozkfMWjdKA,781,-360,1,89.6962280273,22.3125,f
rmiHQyvoRbz9ozkfMWjdKA,1361,-401,1,89.6962280273,22.3125,f
rmiHQyvoRbz9ozkfMWjdKA,11779,-282,1,89.6962280273,326.2410583496,f
rmiHQyvoRbz9ozkfMWjdKA,9094,-351,1,89.6962280273,252.6696472168,f
rmiHQyvoRbz9ozkfMWjdKA,4954,-855,1,89.6962280273,151.5982208252,f
rmiHQyvoRbz9ozkfMWjdKA,5937,-702,1,89.6962280273,151.5982208252,f
rmiHQyvoRbz9ozkfMWjdKA,6185,-680,1,89.6962280273,151.5982208252,f
rmiHQyvoRbz9ozkfMWjdKA,11419,-231,3,89.6962280273,310.1696472168,f
RdPh55TO1c_o8XsnmFgGxQ,1152,-29,3,179.5095367432,11.9553575516,f
MXgWWpeX2CZMdgVmixprxA,11894,-768,2,275.6383666992,336.0625,f
MXgWWpeX2CZMdgVmixprxA,7185,-578,2,275.6383666992,203.6160736084,f
MXgWWpeX2CZMdgVmixprxA,8887,-241,2,275.6383666992,237.6339263916,f
MXgWWpeX2CZMdgVmixprxA,10657,-249,2,275.6383666992,287.0089416504,f
7MUGzvisqGPhkgU93ieBVA,12029,-227,3,359.6919250488,336.5625,f
FINY_I9SgUaz_ZQyVRLy-g,1942,-726,1,147.1395568848,49.2723197937,f
FINY_I9SgUaz_ZQyVRLy-g,2753,-610,2,147.1395568848,49.2723197937,f
FINY_I9SgUaz_ZQyVRLy-g,5668,-364,1,147.1395568848,144.8080291748,f
FINY_I9SgUaz_ZQyVRLy-g,8092,-363,1,147.1395568848,218.6383972168,f
fq_4--GP7pK42KmVQKnuGA,2569,-374,1,224.0946350098,73,f
stxXyCKAbd73DmkM2vsIHA,9706,-443,1,50.3866081238,262,f
stxXyCKAbd73DmkM2vsIHA,8173,-368,1,50.3866081238,202.3214263916,f
stxXyCKAbd73DmkM2vsIHA,7774,-355,2,50.3866081238,202.3214263916,f
stxXyCKAbd73DmkM2vsIHA,3928,-960,1,50.3866081238,117.5,f
stxXyCKAbd73DmkM2vsIHA,4953,-837,1,50.3866081238,107.375,f
stxXyCKAbd73DmkM2vsIHA,2781,-623,7,50.3866081238,97,f
stxXyCKAbd73DmkM2vsIHA,798,-787,1,50.3866081238,16.5625,f
9fH2BUlIT2h03laVn46y0w,5719,-650,1,266.3988647461,158.75,f
9fH2BUlIT2h03laVn46y0w,9110,-333,1,266.3988647461,241.5825958252,f
9fH2BUlIT2h03laVn46y0w,8609,-403,2,266.3988647461,241.5825958252,f
gwaguiUgmjnaIifu9NH2PQ,4897,-737,1,186.9144744873,177.953125,f
gwaguiUgmjnaIifu9NH2PQ,8160,-792,1,186.9144744873,177.953125,f
1eePVoxBHty00iRN3_k72g,2195,-787,4,180.9611816406,49.265625,f
Gk4ytUPkWVUqAx8zqRWMeQ,1598,-717,4,175.492401123,53.9084815979,f
1ra26Y1B3BEYLYk4HpzdVA,8593,-110,3,179.1455841064,229.2209777832,f
ShNqiSewasZzn1SiDdLjgw,10224,-990,1,155.9605407715,283.0334777832,f
ShNqiSewasZzn1SiDdLjgw,3083,-829,1,155.9605407715,94.7834854126,f
stxXyCKAbd73DmkM2vsIHA,9748,-437,1,50.3866081238,262,f
3v1xeZNOZtkRCiHkbLy6vg,4801,-350,2,236.8583984375,122.15625,f
3XcbtAN9IDyoKfRkYR9M1g,7660,-653,2,254.4651184082,240.7098236084,f
3XcbtAN9IDyoKfRkYR9M1g,10807,-1247,2,254.4651184082,291.3348083496,f
stxXyCKAbd73DmkM2vsIHA,9687,-443,1,50.3866081238,261.25,f
stxXyCKAbd73DmkM2vsIHA,3881,-959,1,50.3866081238,105.125,f
stxXyCKAbd73DmkM2vsIHA,2774,-545,7,50.3866081238,97,f
6KAOyk-BF_YGR0sJO0taXA,3876,-1078,2,333.5489196777,120.875,f
iJYkKx8y7pq3sA0SK0_uyA,2,-850,4,71.312538147,11.587053299,f
g-_dh0jB9VxwlR3GvCpbxA,3011,-349,1,80.3610153198,76.4620513916,f
S0XOCPK0gnlBVH51IRNh6w,2773,-952,4,329.9600524902,69.0133895874,f
XpeG2ThTLy68KlDbco5i9A,1955,-416,1,107.2204742432,51.0691947937,f
OOKrJTBWOBrGyv-rlK5HvA,7704,-559,4,269.2152099609,214.390625,f
3v1xeZNOZtkRCiHkbLy6vg,2364,-395,2,236.8583984375,77.78125,f
3XcbtAN9IDyoKfRkYR9M1g,3207,-450,2,254.4651184082,91.4598236084,f
Hkkd46THdavEkpF-efxsTg,4212,-783,4,359.8100585938,107.75,f
vplluXNegJ023LVA-ZWITA,2628,-753,2,359.4859008789,78.875,f
XpeG2ThTLy68KlDbco5i9A,1557,-431,2,107.2204742432,51.0691947937,f
ymHnUjaNEL8C6LPjRJ_wVw,5553,-693,2,275.5375061035,158.25,f
3XcbtAN9IDyoKfRkYR9M1g,13139,-1083,2,254.4651184082,357.7098083496,f
3XcbtAN9IDyoKfRkYR9M1g,2347,-534,2,254.4651184082,91.4598236084,f
3XcbtAN9IDyoKfRkYR9M1g,6793,-497,2,254.4651184082,173.2098236084,f
stxXyCKAbd73DmkM2vsIHA,7775,-345,2,50.3866081238,203.5535736084,f
XpeG2ThTLy68KlDbco5i9A,12978,-552,1,107.2204742432,353.5691833496,f
ymHnUjaNEL8C6LPjRJ_wVw,8858,-530,2,275.5375061035,227.0625,f
3v1xeZNOZtkRCiHkbLy6vg,2921,-325,2,236.8583984375,77.78125,f
3v1xeZNOZtkRCiHkbLy6vg,682,-786,2,236.8583984375,352.5133972168,f
6KAOyk-BF_YGR0sJO0taXA,5607,-610,1,333.5489196777,147.5,f
WaQLAHgltK-hu7bF0T8yJg,4913,-732,4,0.4649969935,119,f
ymHnUjaNEL8C6LPjRJ_wVw,7936,-545,2,275.5375061035,227.0625,f
3XcbtAN9IDyoKfRkYR9M1g,5301,-349,2,254.4651184082,173.2098236084,f
stxXyCKAbd73DmkM2vsIHA,4989,-962,1,50.3866081238,105.125,f
stxXyCKAbd73DmkM2vsIHA,724,-784,1,50.3866081238,12.625,f
OOKrJTBWOBrGyv-rlK5HvA,2350,-310,3,269.2152099609,77.0625,f
3v1xeZNOZtkRCiHkbLy6vg,6829,-806,2,236.8583984375,183.40625,f
3v1xeZNOZtkRCiHkbLy6vg,4259,-301,2,236.8583984375,122.15625,f
OKm1kxr3d23VFFrj1f8Z4A,5359,-436,2,280.6800842285,154.2723236084,f
stxXyCKAbd73DmkM2vsIHA,8155,-358,1,50.3866081238,208.375,f
6KAOyk-BF_YGR0sJO0taXA,3096,-802,4,333.5489196777,93.6875,f
GrRC_Djw_8qm00XTrzTIOA,1488,-567,3,359.784576416,40.75,f
g-_dh0jB9VxwlR3GvCpbxA,12951,-494,1,80.3610153198,338.9620666504,f
WIZWgiQCjWXMDylcDZVxNQ,385,-504,1,51.1302680969,14.633928299,f
BnNslKXkN6VExflPOKJ8jw,1864,-257,3,269.1636047363,51.5,f
3v1xeZNOZtkRCiHkbLy6vg,6097,-557,2,236.8583984375,183.40625,f
3v1xeZNOZtkRCiHkbLy6vg,12366,-1558,2,236.8583984375,352.5133972168,f
S8AayapUV3yoGfr3yAJArQ,11140,-490,3,359.0643615723,310.4598083496,f
8xV5VvwVKcEJZGpyWJNBYw,1294,-339,4,42.2709197998,33.8995552063,f
8xV5VvwVKcEJZGpyWJNBYw,3078,-335,4,42.2709197998,86.8214263916,f
iJYkKx8y7pq3sA0SK0_uyA,5068,-780,4,71.312538147,159.5245513916,f
g-_dh0jB9VxwlR3GvCpbxA,5484,-1755,1,80.3610153198,146.3995513916,f
g-_dh0jB9VxwlR3GvCpbxA,4507,-816,1,80.3610153198,146.3995513916,f
g-_dh0jB9VxwlR3GvCpbxA,12241,-694,1,80.3610153198,338.9620666504,f
g-_dh0jB9VxwlR3GvCpbxA,843,-302,1,80.3610153198,26.915178299,f
g-_dh0jB9VxwlR3GvCpbxA,2582,-302,1,80.3610153198,76.4620513916,f
WIZWgiQCjWXMDylcDZVxNQ,2643,-407,4,51.1302680969,80.3660736084,f
0o5UD2lV47rsCz1NNl2_WQ,8051,-842,2,184.1590576172,243,t
0o5UD2lV47rsCz1NNl2_WQ,9333,-744,2,184.1590576172,243,t
0o5UD2lV47rsCz1NNl2_WQ,11977,-504,2,184.1590576172,321.75,t
0o5UD2lV47rsCz1NNl2_WQ,12803,-418,2,184.1590576172,321.75,t
0o5UD2lV47rsCz1NNl2_WQ,1103,-395,2,184.1590576172,36,t
0o5UD2lV47rsCz1NNl2_WQ,1133,-355,4,184.1590576172,33.2120552063,t
0o5UD2lV47rsCz1NNl2_WQ,1321,-291,4,184.1590576172,33.2120552063,t
0o5UD2lV47rsCz1NNl2_WQ,1856,-406,2,184.1590576172,42.4084815979,t
0o5UD2lV47rsCz1NNl2_WQ,4117,-406,4,184.1590576172,119.4620513916,t
0o5UD2lV47rsCz1NNl2_WQ,3689,-550,2,184.1590576172,119.4620513916,t
0o5UD2lV47rsCz1NNl2_WQ,4665,-695,2,184.1590576172,119.4620513916,t
R6cNkGxKbE8lgfRyF-Gweg,1176,-463,4,269.4199829102,32.2745552063,t
R6cNkGxKbE8lgfRyF-Gweg,2080,-398,4,269.4199829102,52.1852684021,t
R6cNkGxKbE8lgfRyF-Gweg,2279,-354,4,269.4199829102,63.9642868042,t
oqP7byVfpym5eotQ9U4fdA,456,-505,4,269.2772216797,12.2678575516,t
oqP7byVfpym5eotQ9U4fdA,1159,-488,4,269.2772216797,28.071428299,t
oqP7byVfpym5eotQ9U4fdA,1662,-444,4,269.2772216797,49.2321434021,t
oqP7byVfpym5eotQ9U4fdA,2266,-330,4,269.2772216797,59.6941947937,t
oqP7byVfpym5eotQ9U4fdA,1809,-379,4,269.2772216797,49.8973197937,t
oqP7byVfpym5eotQ9U4fdA,2419,-262,4,269.2772216797,66.3035736084,t
oqP7byVfpym5eotQ9U4fdA,7298,-569,4,269.2772216797,212.5535736084,t
oqP7byVfpym5eotQ9U4fdA,7709,-477,4,269.2772216797,216.125,t
oqP7byVfpym5eotQ9U4fdA,6321,-576,4,269.2772216797,174.25,t
oqP7byVfpym5eotQ9U4fdA,4741,-478,4,269.2772216797,130.9464263916,t
aRutmcv8nbLAJDyi35hv0g,11127,-161,4,268.9374694824,298.4464416504,t
YYphuyoJuOKXQ5SKeDNLZw,7719,-491,2,237.7630615234,202.4330291748,t
YYphuyoJuOKXQ5SKeDNLZw,7014,-421,2,237.7630615234,197.1651763916,t
YYphuyoJuOKXQ5SKeDNLZw,11378,-668,4,237.7630615234,316.0044555664,t
YYphuyoJuOKXQ5SKeDNLZw,12642,-982,4,237.7630615234,342.96875,t
YYphuyoJuOKXQ5SKeDNLZw,11424,-980,4,237.7630615234,297.1741027832,t
YYphuyoJuOKXQ5SKeDNLZw,10465,-1160,2,237.7630615234,304.2991027832,t
YYphuyoJuOKXQ5SKeDNLZw,13030,-1117,2,237.7630615234,355.2991027832,t
YYphuyoJuOKXQ5SKeDNLZw,2532,-548,1,237.7630615234,77.6116104126,t
UZjs2sGmj-t3rzopTZ9yEg,3999,-771,1,125.7122650146,117.9241104126,t
UZjs2sGmj-t3rzopTZ9yEg,8221,-847,2,125.7122650146,235.1116027832,t
UZjs2sGmj-t3rzopTZ9yEg,9601,-734,2,125.7122650146,235.1116027832,t
UZjs2sGmj-t3rzopTZ9yEg,12116,-434,2,125.7122650146,344.4241027832,t
r-ifWOBc4bCUDE_g_aLGiA,2498,-1020,1,277.3586425781,88.8616104126,t
SFmz-YEp3vbrMEuNhh206A,10438,-453,3,8.9587783813,281.7991027832,t
SFmz-YEp3vbrMEuNhh206A,9461,-423,3,8.9587783813,276.3616027832,t
PfUfvQBPMDtsbtpoPlTBpw,9386,-560,4,8.4122285843,252.6428527832,t
PfUfvQBPMDtsbtpoPlTBpw,4278,-584,4,8.4122285843,117.4620513916,t
dXGN2UENaBveqNuIOj6U-g,4389,-682,4,8.6049575806,131.4174041748,t
PfUfvQBPMDtsbtpoPlTBpw,10529,-503,4,8.4122285843,297.0424194336,t
xknXWuoxVvX58NGN6sJ2vQ,3436,-448,2,332.0778503418,98.3727645874,t
Fj5zjc-3Dng5_-u3HTKknw,4206,-574,4,8.8202171326,124.9620513916,t
PfUfvQBPMDtsbtpoPlTBpw,10994,-481,4,8.4122285843,297.0424194336,t
xknXWuoxVvX58NGN6sJ2vQ,1647,-291,2,332.0778503418,52.8102684021,t
xknXWuoxVvX58NGN6sJ2vQ,2151,-304,2,332.0778503418,52.8102684021,t
Fj5zjc-3Dng5_-u3HTKknw,10947,-472,4,8.8202171326,285.7924194336,t
PfUfvQBPMDtsbtpoPlTBpw,11364,-454,4,8.4122285843,318.4709777832,t
z4lRhgXvJVvaXTHh8PRzUQ,9355,-557,4,12.2586336136,239.8995513916,t
z4lRhgXvJVvaXTHh8PRzUQ,8766,-467,4,12.2586336136,239.8995513916,t
z4lRhgXvJVvaXTHh8PRzUQ,8503,-392,4,12.2586336136,231.7745513916,t
z4lRhgXvJVvaXTHh8PRzUQ,8348,-335,3,12.2586336136,231.7745513916,t
-l_SMO9qk72OJ8wCuOsxPQ,9254,-616,4,7.5816221237,262.3102722168,t
xknXWuoxVvX58NGN6sJ2vQ,9627,-1243,1,332.0778503418,268.3727722168,t
xknXWuoxVvX58NGN6sJ2vQ,12823,-434,2,332.0778503418,353.4977722168,t
xknXWuoxVvX58NGN6sJ2vQ,361,-326,2,332.0778503418,353.4977722168,t
xknXWuoxVvX58NGN6sJ2vQ,4324,-726,2,332.0778503418,98.3727645874,t
xknXWuoxVvX58NGN6sJ2vQ,9667,-549,4,332.0778503418,257.9352722168,t
IT2dfDwuT3ILynWGk5l2mQ,6969,-466,2,235.1032714844,180.1941986084,t
eJWBubttfOJG-bGhZ7OiFg,10364,-1918,2,211.0866546631,258.5691833496,t
eJWBubttfOJG-bGhZ7OiFg,7372,-353,2,211.0866546631,200.0691986084,t
ckXfbycjdecRQmMnE1G8cA,12174,-872,7,188.1387481689,5.7120537758,t
ckXfbycjdecRQmMnE1G8cA,1182,-644,7,188.1387481689,5.7120537758,t
VsdgxBzJualEsvEhGPKPrA,12725,-619,7,182.5820465088,5.7120537758,t
VsdgxBzJualEsvEhGPKPrA,1301,-579,7,182.5820465088,5.7120537758,t
367uBevExXRoz3CPtmqzEA,13080,-641,7,187.2425994873,12.837053299,t
367uBevExXRoz3CPtmqzEA,1491,-470,7,187.2425994873,12.837053299,t
bcuP-LVo-U5oGIkdp2rLrQ,13116,-606,7,191.1467437744,12.837053299,t
bcuP-LVo-U5oGIkdp2rLrQ,1435,-444,7,191.1467437744,12.837053299,t
ovKk5n-Bafyf34X7Tbasig,12726,-542,7,194.597946167,1.9620535374,t
